0	0.52268
1	0.53074
2	0.53235
3	0.52832
4	0.52026
5	0.53557
6	0.54041
7	0.54443
8	0.54121
9	0.55651
10	0.56457
11	0.56215
12	0.56296
13	0.56537
14	0.5694
15	0.55973
16	0.57907
17	0.57987
18	0.5839
19	0.58954
20	0.59518
21	0.60565
22	0.59921
23	0.60323
24	0.60968
25	0.6129
26	0.61613
27	0.62095
28	0.62177
29	0.62338
30	0.62901
31	0.63707
32	0.63384
33	0.63465
34	0.63707
35	0.6419
36	0.63949
37	0.65318
38	0.65399
39	0.65881
40	0.65881
41	0.66446
42	0.67976
43	0.67009
44	0.66768
45	0.66284
46	0.66768
47	0.66284
48	0.67412
49	0.67815
50	0.68057
51	0.68057
52	0.68701
53	0.67895
54	0.68379
55	0.68298
56	0.68862
57	0.67573
58	0.69024
59	0.68781
60	0.69104
61	0.69104
62	0.70151
63	0.6991
64	0.70232
65	0.70151
66	0.69668
67	0.69024
68	0.70312
69	0.70715
70	0.70876
71	0.71118
72	0.71601
73	0.72406
74	0.70957
75	0.71037
76	0.71601
77	0.71681
78	0.71681
79	0.72165
80	0.7152
81	0.71924
82	0.72326
83	0.73132
84	0.72809
85	0.73051
86	0.73051
87	0.72649
88	0.7144
89	0.7297
90	0.73535
91	0.73212
92	0.73776
93	0.74501
94	0.75145
95	0.73212
96	0.7297
97	0.72649
98	0.72165
99	0.70554
100	0.71762
101	0.7144
102	0.71118
103	0.7144
104	0.7144
105	0.70312
106	0.69829
107	0.69507
108	0.69587
109	0.6854
110	0.6854
111	0.6846
112	0.68218
113	0.67976
114	0.67976
115	0.69184
116	0.6709
117	0.67009
118	0.66526
119	0.66124
120	0.64673
121	0.65801
122	0.6564
123	0.65157
124	0.65076
125	0.65881
126	0.64432
127	0.64029
128	0.63707
129	0.63626
130	0.62015
131	0.62982
132	0.62901
133	0.62257
134	0.62821
135	0.62418
136	0.6266
137	0.61532
138	0.61048
139	0.61048
140	0.60323
141	0.60727
142	0.60404
143	0.59921
144	0.59598
145	0.60323
146	0.5984
147	0.59115
148	0.58874
149	0.58632
150	0.58229
151	0.58149
152	0.58068
153	0.57827
154	0.57504
155	0.57827
156	0.58632
157	0.56859
158	0.56859
159	0.56134
160	0.55893
161	0.54121
162	0.55329
163	0.55732
164	0.55249
165	0.55249
166	0.55329
167	0.54685
168	0.54282
169	0.54041
170	0.5396
171	0.53316
172	0.53235
173	0.53396
174	0.53316
175	0.52993
176	0.53074
177	0.53798
178	0.52187
179	0.52268
180	0.51865
181	0.51462
182	0.49852
183	0.50899
184	0.50738
185	0.50979
186	0.50899
187	0.50738
188	0.50899
189	0.50013
190	0.49852
191	0.49932
192	0.48804
193	0.49207
194	0.49288
195	0.49127
196	0.48724
197	0.48563
198	0.49449
199	0.47999
200	0.48079
201	0.47918
202	0.47435
203	0.45663
204	0.47274
205	0.47113
206	0.4671
207	0.46468
208	0.47032
209	0.46307
210	0.46227
211	0.46146
212	0.45582
213	0.44938
214	0.45099
215	0.45099
216	0.44696
217	0.44777
218	0.44857
219	0.45824
220	0.44293
221	0.44213
222	0.43488
223	0.43488
224	0.41957
225	0.43327
226	0.43166
227	0.43166
228	0.43004
229	0.43407
230	0.42682
231	0.42521
232	0.42118
233	0.42279
234	0.41635
235	0.41635
236	0.41716
237	0.41635
238	0.40749
239	0.41232
240	0.42279
241	0.4091
242	0.40588
243	0.40588
244	0.40104
245	0.38413
246	0.40024
247	0.40185
248	0.39782
249	0.39541
250	0.39702
251	0.39138
252	0.39057
253	0.38735
254	0.38493
255	0.37607
256	0.38655
257	0.38493
258	0.38574
259	0.3793
260	0.38091
261	0.39702
262	0.37688
263	0.37366
264	0.37285
265	0.3656
266	0.35916
267	0.37285
268	0.36802
269	0.36963
270	0.36802
271	0.37285
272	0.35352
273	0.36318
274	0.35835
275	0.35674
276	0.34305
277	0.35594
278	0.35432
279	0.3503
280	0.35352
281	0.35352
282	0.35352
283	0.34707
284	0.34305
285	0.34385
286	0.33821
287	0.33902
288	0.33338
289	0.33982
290	0.3366
291	0.33741
292	0.34707
293	0.3358
294	0.34063
295	0.3511
296	0.35271
297	0.3503
298	0.37124
299	0.37527
300	0.37124
301	0.3801
302	0.3938
303	0.38977
304	0.39943
305	0.40749
306	0.41071
307	0.39782
308	0.41393
309	0.42038
310	0.42763
311	0.43729
312	0.44213
313	0.45663
314	0.44454
315	0.44696
316	0.45341
317	0.45582
318	0.46791
319	0.47596
320	0.47918
321	0.47596
322	0.47999
323	0.50174
324	0.49046
325	0.49932
326	0.50093
327	0.50738
328	0.49368
329	0.50818
330	0.51462
331	0.51785
332	0.52671
333	0.53798
334	0.53798
335	0.5396
336	0.53396
337	0.53879
338	0.53718
339	0.54927
340	0.55571
341	0.56215
342	0.56296
343	0.56537
344	0.57504
345	0.5694
346	0.57504
347	0.58068
348	0.57987
349	0.58632
350	0.58471
351	0.58954
352	0.59679
353	0.5984
354	0.61935
355	0.60968
356	0.60807
357	0.60565
358	0.60807
359	0.60001
360	0.61854
361	0.62499
362	0.6274
363	0.63223
364	0.63465
365	0.62901
366	0.63546
367	0.63787
368	0.63949
369	0.63384
370	0.64915
371	0.64673
372	0.64593
373	0.64835
374	0.65881
375	0.65881
376	0.66124
377	0.66526
378	0.66204
379	0.65881
380	0.66929
381	0.67009
382	0.6717
383	0.67493
384	0.68298
385	0.68379
386	0.67895
387	0.68138
388	0.6862
389	0.68781
390	0.67331
391	0.69346
392	0.69346
393	0.68943
394	0.69587
395	0.70473
396	0.6991
397	0.70151
398	0.70393
399	0.71198
400	0.6846
401	0.70554
402	0.70876
403	0.71118
404	0.71601
405	0.72649
406	0.71601
407	0.7144
408	0.7144
409	0.71762
410	0.70715
411	0.72406
412	0.72567
413	0.72729
414	0.7289
415	0.72809
416	0.73454
417	0.7297
418	0.73454
419	0.73696
420	0.73051
421	0.7289
422	0.73212
423	0.73615
424	0.73937
425	0.74098
426	0.75306
427	0.74501
428	0.73776
429	0.73776
430	0.74179
431	0.72649
432	0.74581
433	0.75065
434	0.74984
435	0.74421
436	0.75065
437	0.75226
438	0.74904
439	0.75468
440	0.75226
441	0.74823
442	0.74823
443	0.74984
444	0.75306
445	0.75306
446	0.76273
447	0.7724
448	0.75951
449	0.76192
450	0.7587
451	0.75951
452	0.74743
453	0.76515
454	0.76917
455	0.76998
456	0.76273
457	0.77078
458	0.76435
459	0.76676
460	0.76917
461	0.77723
462	0.76435
463	0.76676
464	0.76595
465	0.7716
466	0.76998
467	0.77804
468	0.78368
469	0.77723
470	0.7724
471	0.77401
472	0.76917
473	0.77321
474	0.77562
475	0.77804
476	0.77965
477	0.77643
478	0.78609
479	0.78046
480	0.77885
481	0.78046
482	0.78046
483	0.77321
484	0.78287
485	0.77965
486	0.78046
487	0.78207
488	0.78529
489	0.80221
490	0.78609
491	0.78529
492	0.78529
493	0.77965
494	0.77804
495	0.78851
496	0.7869
497	0.79092
498	0.78931
499	0.79173
500	0.78368
501	0.77804
502	0.77481
503	0.7716
504	0.76112
505	0.76435
506	0.76112
507	0.75951
508	0.75629
509	0.75548
510	0.76917
511	0.74581
512	0.7434
513	0.74098
514	0.73292
515	0.71681
516	0.73051
517	0.72809
518	0.72649
519	0.71924
520	0.72487
521	0.71924
522	0.7136
523	0.71118
524	0.70715
525	0.69587
526	0.70232
527	0.6999
528	0.69749
529	0.69346
530	0.69426
531	0.69265
532	0.68781
533	0.68057
534	0.67735
535	0.66768
536	0.67573
537	0.67493
538	0.66848
539	0.66607
540	0.66929
541	0.67735
542	0.6564
543	0.6556
544	0.65238
545	0.64915
546	0.63868
547	0.64593
548	0.64512
549	0.6427
550	0.63626
551	0.65238
552	0.63062
553	0.6266
554	0.62901
555	0.62095
556	0.60968
557	0.61693
558	0.61854
559	0.61613
560	0.6129
561	0.61935
562	0.60887
563	0.60162
564	0.60323
565	0.60001
566	0.58632
567	0.59518
568	0.59115
569	0.59035
570	0.58632
571	0.58874
572	0.60162
573	0.57907
574	0.57987
575	0.57424
576	0.56859
577	0.56779
578	0.56859
579	0.57102
580	0.56296
581	0.56537
582	0.57666
583	0.55973
584	0.55893
585	0.5541
586	0.54927
587	0.53316
588	0.54846
589	0.54604
590	0.54443
591	0.54282
592	0.54846
593	0.53718
594	0.53879
595	0.53316
596	0.52913
597	0.50818
598	0.52671
599	0.52671
600	0.52268
601	0.52026
602	0.52348
603	0.51704
604	0.51462
605	0.51301
606	0.5114
607	0.50013
608	0.50577
609	0.50496
610	0.50496
611	0.50093
612	0.50013
613	0.5114
614	0.4969
615	0.49288
616	0.49046
617	0.4824
618	0.48563
619	0.47999
620	0.48482
621	0.4816
622	0.48079
623	0.49127
624	0.47515
625	0.47274
626	0.47193
627	0.4671
628	0.45502
629	0.46791
630	0.46307
631	0.46227
632	0.46549
633	0.46629
634	0.45179
635	0.45743
636	0.45502
637	0.44857
638	0.43568
639	0.44616
640	0.44535
641	0.44535
642	0.44374
643	0.44374
644	0.44213
645	0.43649
646	0.43649
647	0.43649
648	0.42843
649	0.43004
650	0.43004
651	0.42763
652	0.42682
653	0.42441
654	0.43729
655	0.42118
656	0.41957
657	0.41796
658	0.41152
659	0.41232
660	0.41313
661	0.41313
662	0.41152
663	0.40668
664	0.41393
665	0.40346
666	0.40185
667	0.40266
668	0.40185
669	0.38816
670	0.39541
671	0.39541
672	0.3946
673	0.39218
674	0.39621
675	0.39299
676	0.38896
677	0.38816
678	0.38493
679	0.37607
680	0.38252
681	0.38091
682	0.3793
683	0.3801
684	0.37688
685	0.38413
686	0.37607
687	0.37124
688	0.37044
689	0.36721
690	0.35352
691	0.36721
692	0.36721
693	0.36318
694	0.36399
695	0.3648
696	0.36157
697	0.35674
698	0.35755
699	0.35352
700	0.34627
701	0.35271
702	0.34546
703	0.35271
704	0.34949
705	0.34949
706	0.38332
707	0.39218
708	0.4091
709	0.43085
710	0.44535
711	0.45743
712	0.45502
713	0.47032
714	0.49529
715	0.50979
716	0.54363
717	0.55812
718	0.56134
719	0.55812
720	0.5694
721	0.58229
722	0.6129
723	0.63223
724	0.64593
725	0.66043
726	0.65881
727	0.66768
728	0.68781
729	0.70473
730	0.72165
731	0.73051
732	0.75226
733	0.74823
734	0.74743
735	0.77804
736	0.79092
737	0.81912
738	0.82073
739	0.83684
740	0.83281
741	0.83362
742	0.84168
743	0.87309
744	0.89323
745	0.9037
746	0.91739
747	0.92545
748	0.91256
749	0.93351
750	0.95123
751	0.96009
752	0.96251
753	0.99473
754	0.98989
755	0.98667
756	1.006
757	1.0253
758	1.0511
759	1.0471
760	1.064
761	1.0616
762	1.0543
763	1.0696
764	1.0866
765	1.1003
766	1.1156
767	1.126
768	1.1413
769	1.118
770	1.1357
771	1.1518
772	1.1566
773	1.1736
774	1.184
775	1.1897
776	1.1808
777	1.1945
778	1.2195
779	1.2203
780	1.2308
781	1.238
782	1.2436
783	1.2275
784	1.2452
785	1.2606
786	1.2686
787	1.2807
788	1.2952
789	1.3137
790	1.2928
791	1.2944
792	1.3073
793	1.3129
794	1.321
795	1.3371
796	1.3427
797	1.3395
798	1.3411
799	1.3621
800	1.3604
801	1.3677
802	1.3766
803	1.387
804	1.3685
805	1.3806
806	1.3935
807	1.4031
808	1.412
809	1.42
810	1.4378
811	1.4217
812	1.4184
813	1.4321
814	1.4386
815	1.4313
816	1.4563
817	1.4627
818	1.4571
819	1.4547
820	1.4668
821	1.4885
822	1.4821
823	1.4885
824	1.4958
825	1.4885
826	1.4644
827	1.4974
828	1.5071
829	1.5183
830	1.5207
831	1.5336
832	1.5256
833	1.5127
834	1.528
835	1.5352
836	1.5344
837	1.5497
838	1.5554
839	1.5562
840	1.5441
841	1.5594
842	1.5755
843	1.5683
844	1.5763
845	1.5836
846	1.5787
847	1.5618
848	1.5787
849	1.5908
850	1.5973
851	1.6069
852	1.6134
853	1.6061
854	1.5965
855	1.6077
856	1.6102
857	1.6134
858	1.6279
859	1.6327
